"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KMT2E",5.09456690830927e-07,1.37840375429857,0.441,0.306,0.0128327045853402
"AC025569.1",5.18827647069584e-07,-2.08060072535902,0.064,0.219,0.0130687496020357
"B4GALT5",5.43132272862929e-07,1.7462449893293,0.23,0.102,0.0136809588211443
"DEPP1",5.43390548090266e-07,1.7015164416737,0.294,0.153,0.0136874645158457
"GNAQ",5.55362313748634e-07,-0.596921158615411,0.387,0.603,0.0139890213210143
"LMCD1-AS1",5.57131996095968e-07,-1.21666982517322,0.064,0.231,0.0140335978496613
"AGAP1",5.66357657094393e-07,-0.59273254168977,0.333,0.578,0.0142659830245507
"CPQ",5.99688133033549e-07,-1.14399738907197,0.118,0.303,0.0151055443829821
"CAMK1D",6.38703848335942e-07,-1.68287185820341,0.069,0.232,0.016088311235734
"CPEB3",6.63775865531289e-07,-1.55247145505818,0.074,0.232,0.0167198502768676
"ROBO4",6.9394492736862e-07,-1.58706446043212,0.074,0.239,0.0174797787754882
"MRTFA",7.1282933583116e-07,1.43010393506342,0.324,0.18,0.0179554581402511
"BICD1",7.17643838606477e-07,-1.20686496176593,0.113,0.293,0.0180767306506586
"SWAP70",7.26995901892372e-07,1.60664057688903,0.279,0.142,0.018312299772767
"MRTFB",8.56607958376877e-07,-0.70637809805327,0.235,0.455,0.0215770978635552
"NMD3",9.10251131834417e-07,-1.40419702433552,0.069,0.229,0.0229283157597771
"PIK3R3",9.44354063014837e-07,1.77648359110697,0.412,0.282,0.0237873344932807
"ST6GALNAC3",9.72528477481819e-07,0.881574590141017,0.725,0.644,0.0244970198192895
"TOP1",1.08877700154548e-06,1.36975908482779,0.324,0.186,0.0274252038919291
"SLC22A23",1.09626306456565e-06,1.78952326891275,0.225,0.102,0.0276137703333442
"KLHL5",1.09780881924904e-06,-0.914667333806829,0.176,0.376,0.0276527063480641
"GSE1",1.12124588436629e-06,-0.931212895132979,0.24,0.456,0.0282430625813025
"PIBF1",1.1471170946786e-06,-1.50634953235388,0.069,0.229,0.0288947324978594
"CHD1",1.19489114135265e-06,1.5494489476581,0.275,0.137,0.030098112959532
"CCND3",1.23261364664276e-06,-1.07077017219086,0.181,0.377,0.0310483051452844
"COMMD10",1.3097159238694e-06,-0.964409466195708,0.142,0.336,0.0329904344063464
"BTAF1",1.40395548785173e-06,1.69241211274306,0.255,0.124,0.0353642347834972
"TCF7L2",1.45294247787549e-06,1.43034731000583,0.348,0.209,0.0365981680752056
"MTUS1",1.56224983103243e-06,1.59933264308299,0.24,0.11,0.0393515109938759
"EMCN",1.60050857884103e-06,-1.42893970298081,0.132,0.306,0.0403152105924268
"DPYD",1.72150484226896e-06,-0.656592945633504,0.235,0.463,0.0433629854719128
"FTX",1.72591845445484e-06,-0.779929807878538,0.495,0.666,0.043474159949263
"GIMAP8",1.74515358621261e-06,-1.62176874973606,0.069,0.221,0.0439586736831093
"PIP5K1B",1.80560142245745e-06,-1.53157916267091,0.088,0.249,0.0454812942302806
"HK1",1.99559921030426e-06,2.04995776450271,0.201,0.087,0.050267148508354
"RBM25",2.06648503219255e-06,-1.2548818282577,0.123,0.297,0.0520526914758982
"MBOAT2",2.08604657491526e-06,-1.06026738767114,0.176,0.361,0.0525454271755404
"NRG3",2.13635854217231e-06,-0.716934511860152,0.235,0.442,0.0538127353187784
"SEMA6A-AS1",2.20611209313982e-06,-1.6558808795911,0.069,0.219,0.055569757514099
"CBLB",2.39906718128104e-06,-1.57947843607133,0.069,0.221,0.060430103229288
"TNFSF10",2.46299839738444e-06,-1.56624783644546,0.074,0.224,0.0620404666317168
"FLI1",2.51022408042677e-06,-0.779346481477482,0.309,0.517,0.06323003436187
"MCC",2.72362888809106e-06,-0.667721816446427,0.216,0.423,0.0686054880621256
